"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"26539";2;5;7;9;10;13;14;17;19;21;22
"26540";2;5;7;9;10;13;14;17;19;21;22
"26541";2;5;7;9;11;11;11;11;11;11;11
"26542";2;5;7;9;10;13;14;17;19;21;22
"26543";2;5;7;9;10;13;14;17;19;21;22
"26544";2;5;7;9;10;13;14;17;19;21;22
"26545";2;5;7;9;10;13;14;17;19;21;22
"26546";2;5;7;9;10;13;14;17;19;21;22
"26547";2;5;7;9;10;13;14;17;19;21;22
"26548";2;5;7;9;10;13;14;17;19;21;22
"26549";2;5;7;9;10;13;14;17;19;21;22
"26550";2;5;7;9;10;13;14;17;19;21;22
"26551";2;5;7;9;11;11;11;11;11;11;11
"26552";2;5;7;9;10;13;14;17;19;21;22
"26553";2;5;7;9;10;13;14;17;19;21;22
"26554";2;5;7;9;11;11;11;11;11;11;11
"26555";2;5;7;9;10;13;14;17;19;21;22
"26556";2;5;7;9;10;13;14;17;19;21;22
"26557";2;5;7;9;11;11;11;11;11;11;11
"26558";2;5;7;9;10;13;14;17;19;21;22
"26559";2;5;7;9;10;13;14;17;19;21;22
"26560";2;5;7;9;10;13;14;17;19;21;22
"26561";2;5;7;9;10;13;14;17;19;21;22
"26562";2;5;7;9;11;11;11;11;11;11;11
"26563";2;5;7;9;10;13;14;17;19;21;22
"26564";2;5;7;9;10;13;14;17;19;21;22
"26565";2;5;7;9;10;13;14;17;19;21;22
"26566";2;5;7;9;11;11;11;11;11;11;11
"26567";2;5;7;9;10;13;14;17;19;21;22
"26568";2;5;7;9;11;11;11;11;11;11;11
"26569";2;5;7;9;10;13;14;17;19;21;22
"26570";2;5;7;9;11;11;11;11;11;11;11
"26571";2;5;7;9;10;13;14;17;19;21;22
"26572";2;5;7;9;10;13;14;17;19;21;22
"26573";2;5;7;9;11;11;11;11;11;11;11
"26574";2;5;7;9;10;13;14;17;19;21;22
"26575";2;5;7;9;10;13;14;17;19;21;22
"26576";2;5;7;9;11;11;11;11;11;11;11
"26577";2;5;7;9;10;13;14;17;19;21;22
"26578";2;5;7;9;10;13;14;17;19;21;22
"26579";2;5;7;9;10;13;14;17;19;21;22
"26580";2;5;7;9;10;13;14;17;19;21;22
"26581";2;5;7;9;10;13;14;17;19;21;22
"26582";2;5;7;9;10;13;14;17;19;21;23
"26583";2;5;7;9;10;13;14;17;19;21;22
"26584";2;5;7;9;10;13;14;17;19;21;22
"26585";2;5;7;9;10;13;14;17;19;21;22
"26586";2;5;7;9;10;13;14;17;19;21;22
"26587";2;5;7;9;10;13;14;17;19;21;22
"26588";2;5;7;9;10;13;14;17;19;21;22
"26589";2;5;7;9;10;13;14;17;19;21;22
"26590";2;5;7;9;10;13;14;17;19;21;22
"26591";2;5;7;9;10;13;14;17;19;21;22
"26592";2;5;7;9;10;13;14;17;19;21;22
"26593";2;5;7;9;10;13;14;17;19;21;22
"26594";2;5;7;9;11;11;11;11;11;11;11
"26595";2;5;7;9;10;13;14;17;19;21;22
"26596";2;5;7;9;11;11;11;11;11;11;11
"26597";2;5;7;9;10;13;14;17;19;21;22
"26598";2;5;7;9;10;13;14;17;19;21;23
"26599";2;5;7;9;11;11;11;11;11;11;11
"26600";2;5;7;9;10;13;14;17;19;21;22
"26601";2;5;7;9;11;11;11;11;11;11;11
"26602";2;5;7;9;10;13;14;17;19;21;22
"26603";2;5;7;9;10;13;14;17;19;21;22
"26604";2;5;7;9;10;13;14;17;19;21;22
"26605";2;5;7;9;10;13;14;17;19;21;22
"26606";2;5;7;9;10;13;14;17;19;21;22
"26607";2;5;7;9;11;11;11;11;11;11;11
"26608";2;5;7;9;10;13;14;17;19;21;22
"26609";2;5;7;9;10;13;14;17;19;21;22
"26610";2;5;7;9;10;13;14;17;19;21;23
"26611";2;5;7;9;10;13;14;17;19;21;22
"26612";2;5;7;9;11;11;11;11;11;11;11
"26613";2;5;7;9;11;11;11;11;11;11;11
"26614";2;5;7;9;10;13;14;17;19;21;22
"26615";2;5;7;9;10;13;14;17;19;21;22
"26616";2;5;7;9;11;11;11;11;11;11;11
"26617";2;5;7;9;10;13;14;17;19;21;22
"26618";2;5;7;9;10;13;14;17;19;21;22
"26619";2;5;7;9;10;13;14;17;19;21;22
"26620";2;5;7;9;10;13;14;17;19;21;22
"26621";2;5;7;9;11;11;11;11;11;11;11
"26622";2;5;7;9;11;11;11;11;11;11;11
"26623";2;5;7;9;10;13;14;17;19;21;22
"26624";2;5;7;9;10;13;14;17;19;21;22
"26625";2;5;7;9;10;13;14;17;19;21;22
"26626";2;5;7;9;10;13;14;17;19;21;22
"26627";2;5;7;9;10;13;14;17;19;21;22
"26628";2;5;7;9;10;13;14;17;19;21;22
"26629";2;5;7;9;11;11;11;11;11;11;11
"26630";2;5;7;9;11;11;11;11;11;11;11
"26631";2;5;7;9;10;13;14;17;19;21;22
"26632";2;5;7;9;11;11;11;11;11;11;11
"26633";2;5;7;9;10;13;14;17;19;21;22
"26634";2;5;7;9;10;13;14;17;19;21;22
"26635";2;5;7;9;10;13;14;17;19;21;22
"26636";2;5;7;9;10;13;14;17;19;21;22
"26637";2;5;7;9;10;13;14;17;19;21;22
"26638";2;5;7;9;11;11;11;11;11;11;11
"26639";2;5;7;9;10;13;14;17;19;21;22
"26640";2;5;7;9;11;11;11;11;11;11;11
"26641";2;5;7;9;10;13;14;17;19;21;22
"26642";2;5;7;9;10;13;14;17;19;21;22
"26643";2;5;7;9;10;13;14;17;19;21;22
"26644";2;5;7;9;11;11;11;11;11;11;11
"26645";2;5;7;9;10;13;14;17;19;21;22
"26646";2;5;7;9;10;13;14;17;19;21;22
"26647";2;5;7;9;10;13;14;17;19;21;22
"26648";2;5;7;9;10;13;14;17;19;21;22
"26649";2;5;7;9;10;13;14;17;19;21;23
"26650";2;5;7;9;11;11;11;11;11;11;11
"26651";2;5;7;9;11;11;11;11;11;11;11
"26652";2;5;7;9;11;11;11;11;11;11;11
"26653";2;5;7;9;11;11;11;11;11;11;11
"26654";2;5;7;9;10;13;14;17;19;21;22
"26655";2;5;7;9;11;11;11;11;11;11;11
"26656";2;5;7;9;10;13;14;17;19;21;22
"26657";2;5;7;9;10;13;14;17;19;21;22
"26658";2;5;7;9;11;11;11;11;11;11;11
"26659";2;5;7;9;10;13;14;17;19;21;22
"26660";2;5;7;9;11;11;11;11;11;11;11
"26661";2;5;7;9;10;13;14;17;19;21;22
"26662";2;5;7;9;10;13;14;17;19;21;22
"26663";2;5;7;9;11;11;11;11;11;11;11
"26664";2;5;7;9;10;13;14;17;19;21;22
"26665";2;5;7;9;10;13;14;17;19;21;22
"26666";2;5;7;9;10;13;14;17;19;21;23
"26667";2;5;7;9;11;11;11;11;11;11;11
"26668";2;5;7;9;10;13;14;17;19;21;22
"26669";2;5;7;9;10;13;14;17;19;21;22
"26670";2;5;7;9;10;13;14;17;19;21;23
"26671";2;5;7;9;10;13;14;17;19;21;22
"26672";2;5;7;9;10;13;14;17;19;21;22
"26673";2;5;7;9;10;13;14;17;19;21;22
"26674";2;5;7;9;11;11;11;11;11;11;11
"26675";2;5;7;9;11;11;11;11;11;11;11
"26676";2;5;7;9;10;13;14;17;19;21;22
"26677";2;5;7;9;11;11;11;11;11;11;11
"26678";2;5;7;9;11;11;11;11;11;11;11
"26679";2;5;7;9;11;11;11;11;11;11;11
"26680";2;5;7;9;10;13;14;17;19;21;22
"26681";2;5;7;9;11;11;11;11;11;11;11
"26682";2;5;7;9;11;11;11;11;11;11;11
"26683";2;5;7;9;11;11;11;11;11;11;11
"26684";2;5;7;9;10;13;14;17;19;21;22
"26685";2;5;7;9;10;13;14;17;19;21;22
"26686";2;5;7;9;10;13;14;17;19;21;22
"26687";2;5;7;9;10;13;14;17;19;21;22
"26688";2;5;7;9;10;13;14;17;19;21;22
"26689";2;5;7;9;10;13;14;17;19;21;22
"26690";2;5;7;9;10;13;14;17;19;21;23
"26691";2;5;7;9;10;13;14;17;19;21;23
"26692";2;5;7;9;11;11;11;11;11;11;11
"26693";2;5;7;9;10;13;14;17;19;21;22
"26694";0;0;0;0;0;0;0;0;0;0;0
"26695";2;5;7;9;10;13;14;17;19;21;22
"26696";2;5;7;9;10;13;14;17;19;21;22
"26697";2;5;7;9;10;13;14;17;19;21;23
"26698";2;5;7;9;10;13;14;17;19;21;23
"26699";2;5;7;9;10;13;14;17;19;21;23
"26700";2;5;7;9;10;13;14;17;19;21;22
"26701";2;5;7;9;10;13;14;17;19;21;22
"26702";2;5;7;9;10;13;14;17;19;21;22
"26703";2;5;7;9;10;13;14;17;19;21;22
"26704";2;5;7;9;10;13;14;17;19;21;22
"26705";2;5;7;9;10;13;14;17;19;21;22
"26706";2;5;7;9;10;13;14;17;19;21;22
"26707";2;5;7;9;10;13;14;17;19;21;22
"26708";2;5;7;9;10;13;14;17;19;21;22
"26709";2;5;7;9;10;13;14;17;19;21;22
"26710";2;5;7;9;10;13;14;17;19;21;23
"26711";2;5;7;9;11;11;11;11;11;11;11
"26712";2;5;7;9;11;11;11;11;11;11;11
"26713";2;5;7;9;10;13;14;17;19;21;22
"26714";2;5;7;9;10;13;14;17;19;21;22
"26715";2;5;7;9;10;13;14;17;19;21;22
"26716";2;5;7;9;10;13;14;17;19;21;22
"26717";2;5;7;9;10;13;14;17;19;21;22
"26718";2;5;7;9;10;13;14;17;19;21;22
"26719";2;5;7;9;10;13;14;17;19;21;22
"26720";2;5;7;9;10;13;14;17;19;21;22
"26721";2;5;7;9;10;13;14;17;19;21;22
"26722";2;5;7;9;10;13;14;17;19;21;22
"26723";2;5;7;9;10;13;14;17;19;21;22
"26724";2;5;7;9;10;13;14;17;19;21;22
"26725";2;5;7;9;10;13;14;17;19;21;23
"26726";2;5;7;9;10;13;14;17;19;21;23
"26727";2;5;7;9;10;13;14;17;19;21;23
"26728";2;5;7;9;10;13;14;17;19;21;23
"26729";2;5;7;9;10;13;14;17;19;21;22
"26730";2;5;7;9;10;13;14;17;19;21;23
"26731";2;5;7;9;10;13;14;17;19;21;22
"26732";2;5;7;9;10;13;14;17;19;21;22
"26733";2;5;7;9;10;13;14;17;19;21;22
"26734";2;5;7;9;10;13;14;17;19;21;22
"26735";2;5;7;9;10;13;14;17;19;21;23
"26736";2;5;7;9;10;13;14;17;19;21;22
"26737";2;5;7;9;10;13;14;17;19;21;22
"26738";2;5;7;9;10;13;14;17;19;21;22
"26739";2;5;7;9;10;13;14;17;19;21;22
"26740";2;5;7;9;10;13;14;17;19;21;22
"26741";2;5;7;9;10;13;14;17;19;21;22
"26742";2;5;7;9;10;13;14;17;19;21;22
"26743";2;5;7;9;10;13;14;17;19;21;22
"26744";2;5;7;9;10;13;14;17;19;21;22
"26745";2;5;7;9;10;13;14;17;19;21;22
"26746";2;5;7;9;10;13;14;17;19;21;22
"26747";2;5;7;9;11;11;11;11;11;11;11
"26748";2;5;7;9;10;13;14;17;19;21;22
"26749";2;5;7;9;10;13;14;17;19;21;22
"26750";2;5;7;9;11;11;11;11;11;11;11
"26751";2;5;7;9;10;13;14;17;19;21;22
"26752";2;5;7;9;10;13;14;17;19;21;23
"26753";2;5;7;9;10;13;14;17;19;21;22
"26754";2;5;7;9;10;13;14;17;19;21;22
"26755";2;5;7;9;10;13;14;17;19;21;22
"26756";2;5;7;9;10;13;14;17;19;21;22
"26757";2;5;7;9;10;13;14;17;19;21;22
"26758";2;5;7;9;11;11;11;11;11;11;11
"26759";2;5;7;9;10;13;14;17;19;21;23
"26760";2;5;7;9;10;13;14;17;19;21;22
"26761";2;5;7;9;10;13;14;17;19;21;22
"26762";2;5;7;9;10;13;14;17;19;21;22
"26763";2;5;7;9;10;13;14;17;19;21;22
"26764";2;5;7;9;10;13;14;17;19;21;22
"26765";2;5;7;9;11;11;11;11;11;11;11
"26766";2;5;7;9;11;11;11;11;11;11;11
"26767";2;5;7;9;10;13;14;17;19;21;22
"26768";2;5;7;9;10;13;14;17;19;21;22
"26769";2;5;7;9;11;11;11;11;11;11;11
"26770";2;5;7;9;10;13;14;17;19;21;22
"26771";2;5;7;9;10;13;14;17;19;21;22
"26772";2;5;7;9;11;11;11;11;11;11;11
"26773";2;5;7;9;11;11;11;11;11;11;11
"26774";2;5;7;9;11;11;11;11;11;11;11
"26775";2;5;7;9;11;11;11;11;11;11;11
"26776";2;5;7;9;11;11;11;11;11;11;11
"26777";2;5;7;9;11;11;11;11;11;11;11
"26778";2;5;7;9;11;11;11;11;11;11;11
"26779";2;5;7;9;11;11;11;11;11;11;11
"26780";2;5;7;9;11;11;11;11;11;11;11
"26781";2;5;7;9;11;11;11;11;11;11;11
"26782";2;5;7;9;11;11;11;11;11;11;11
"26783";2;5;7;9;11;11;11;11;11;11;11
"26784";2;5;7;9;11;11;11;11;11;11;11
"26785";2;5;7;9;11;11;11;11;11;11;11
"26786";2;5;7;9;11;11;11;11;11;11;11
"26787";2;5;7;9;11;11;11;11;11;11;11
"26788";2;5;7;9;11;11;11;11;11;11;11
"26789";2;5;7;9;11;11;11;11;11;11;11
"26790";2;5;7;9;11;11;11;11;11;11;11
"26791";2;5;7;9;11;11;11;11;11;11;11
"26792";2;5;7;9;11;11;11;11;11;11;11
"26793";2;5;7;9;11;11;11;11;11;11;11
"26794";2;5;7;9;11;11;11;11;11;11;11
"26795";2;5;7;9;11;11;11;11;11;11;11
"26796";2;5;7;9;11;11;11;11;11;11;11
"26797";2;5;7;9;11;11;11;11;11;11;11
"26798";2;5;7;9;11;11;11;11;11;11;11
"26799";2;5;7;9;11;11;11;11;11;11;11
"26800";2;5;7;9;10;13;14;17;19;21;22
"26801";2;5;7;9;11;11;11;11;11;11;11
"26802";2;5;7;9;11;11;11;11;11;11;11
"26803";2;5;7;9;11;11;11;11;11;11;11
"26804";2;5;7;9;11;11;11;11;11;11;11
"26805";2;5;7;9;11;11;11;11;11;11;11
"26806";2;5;7;9;11;11;11;11;11;11;11
"26807";2;5;7;9;10;13;14;17;19;21;22
"26808";2;5;7;9;10;13;14;17;19;21;22
"26809";2;5;7;9;11;11;11;11;11;11;11
"26810";2;5;7;9;10;13;14;17;19;21;23
"26811";2;5;7;9;11;11;11;11;11;11;11
"26812";2;5;7;9;11;11;11;11;11;11;11
"26813";2;5;7;9;11;11;11;11;11;11;11
"26814";2;5;7;9;10;13;14;17;19;21;23
"26815";2;5;7;9;11;11;11;11;11;11;11
"26816";2;5;7;9;11;11;11;11;11;11;11
"26817";2;5;7;9;11;11;11;11;11;11;11
"26818";2;5;7;9;11;11;11;11;11;11;11
"26819";2;5;7;9;11;11;11;11;11;11;11
"26820";2;5;7;9;10;13;14;17;19;21;23
"26821";2;5;7;9;11;11;11;11;11;11;11
"26822";2;5;7;9;11;11;11;11;11;11;11
"26823";2;5;7;9;11;11;11;11;11;11;11
"26824";2;5;7;9;11;11;11;11;11;11;11
"26825";2;5;7;9;11;11;11;11;11;11;11
"26826";2;5;7;9;11;11;11;11;11;11;11
"26827";2;5;7;9;10;13;14;17;19;21;22
"26828";2;5;7;9;10;13;14;17;19;21;22
"26829";2;5;7;9;10;13;14;17;19;21;22
"26830";2;5;7;9;10;13;14;17;19;21;22
"26831";2;5;7;9;10;13;14;17;19;21;22
"26832";2;5;7;9;10;13;14;17;19;21;23
"26833";2;5;7;9;10;13;14;17;19;21;23
"26834";2;5;7;9;11;11;11;11;11;11;11
"26835";2;5;7;9;10;13;14;17;19;21;22
"26836";2;5;7;9;10;13;14;17;19;21;22
"26837";2;5;7;9;10;13;14;17;19;21;23
"26838";2;5;7;9;11;11;11;11;11;11;11
"26839";2;5;7;9;11;11;11;11;11;11;11
"26840";2;5;7;9;11;11;11;11;11;11;11
"26841";2;5;7;9;10;13;14;17;19;21;22
"26842";2;5;7;9;11;11;11;11;11;11;11
"26843";2;5;7;9;10;13;14;17;19;21;22
"26844";2;5;7;9;11;11;11;11;11;11;11
"26845";2;5;7;9;11;11;11;11;11;11;11
"26846";2;5;7;9;10;13;14;17;19;21;22
"26847";2;5;7;9;11;11;11;11;11;11;11
"26848";2;5;7;9;10;13;14;17;19;21;22
"26849";2;5;7;9;11;11;11;11;11;11;11
"26850";2;5;7;9;11;11;11;11;11;11;11
"26851";2;5;7;9;10;13;14;17;19;21;22
"26852";2;5;7;9;11;11;11;11;11;11;11
"26853";2;5;7;9;11;11;11;11;11;11;11
"26854";2;5;7;9;10;13;14;17;19;21;22
"26855";2;5;7;9;11;11;11;11;11;11;11
"26856";2;5;7;9;10;13;14;17;19;21;22
"26857";2;5;7;9;11;11;11;11;11;11;11
"26858";2;5;7;9;11;11;11;11;11;11;11
"26859";2;5;7;9;11;11;11;11;11;11;11
"26860";2;5;7;9;11;11;11;11;11;11;11
"26861";2;5;7;9;11;11;11;11;11;11;11
"26862";2;5;7;9;10;13;14;17;19;21;22
"26863";2;5;7;9;11;11;11;11;11;11;11
"26864";2;5;7;9;10;13;14;17;19;21;22
"26865";2;5;7;9;11;11;11;11;11;11;11
"26866";2;5;7;9;11;11;11;11;11;11;11
"26867";2;5;7;9;10;13;14;17;19;21;22
"26868";2;5;7;9;11;11;11;11;11;11;11
"26869";2;5;7;9;11;11;11;11;11;11;11
"26870";2;5;7;9;11;11;11;11;11;11;11
"26871";2;5;7;9;11;11;11;11;11;11;11
"26872";2;5;7;9;11;11;11;11;11;11;11
"26873";2;5;7;9;10;13;14;17;19;21;22
"26874";2;5;7;9;11;11;11;11;11;11;11
"26875";2;5;7;9;11;11;11;11;11;11;11
"26876";2;5;7;9;10;13;14;17;19;21;23
"26877";2;5;7;9;11;11;11;11;11;11;11
"26878";2;5;7;9;11;11;11;11;11;11;11
"26879";2;5;7;9;11;11;11;11;11;11;11
"26880";2;5;7;9;10;13;14;17;19;21;22
"26881";2;5;7;9;11;11;11;11;11;11;11
"26882";2;5;7;9;11;11;11;11;11;11;11
"26883";2;5;7;9;10;13;14;17;19;21;22
"26884";2;5;7;9;11;11;11;11;11;11;11
"26885";2;5;7;9;11;11;11;11;11;11;11
"26886";2;5;7;9;11;11;11;11;11;11;11
"26887";2;5;7;9;11;11;11;11;11;11;11
"26888";2;5;7;9;11;11;11;11;11;11;11
"26889";2;5;7;9;11;11;11;11;11;11;11
"26890";2;5;7;9;11;11;11;11;11;11;11
"26891";2;5;7;9;11;11;11;11;11;11;11
"26892";2;5;7;9;11;11;11;11;11;11;11
"26893";2;5;7;9;11;11;11;11;11;11;11
"26894";2;5;7;9;11;11;11;11;11;11;11
"26895";2;5;7;9;11;11;11;11;11;11;11
"26896";2;5;7;9;11;11;11;11;11;11;11
"26897";2;5;7;9;11;11;11;11;11;11;11
"26898";2;5;7;9;11;11;11;11;11;11;11
"26899";2;5;7;9;11;11;11;11;11;11;11
"26900";2;5;7;9;11;11;11;11;11;11;11
"26901";2;5;7;9;11;11;11;11;11;11;11
"26902";2;5;7;9;11;11;11;11;11;11;11
"26903";2;5;7;9;11;11;11;11;11;11;11
"26904";2;5;7;9;11;11;11;11;11;11;11
"26905";2;5;7;9;11;11;11;11;11;11;11
"26906";2;5;7;9;10;13;14;17;19;21;22
"26907";2;5;7;9;10;13;14;17;19;21;22
"26908";2;5;7;9;11;11;11;11;11;11;11
"26909";2;5;7;9;10;13;14;17;19;21;22
"26910";2;5;7;9;10;13;14;17;19;21;22
"26911";2;5;7;9;11;11;11;11;11;11;11
"26912";2;5;7;9;10;13;14;17;19;21;22
"26913";2;5;7;9;11;11;11;11;11;11;11
"26914";2;5;7;9;10;13;14;17;19;21;22
"26915";2;5;7;9;11;11;11;11;11;11;11
"26916";2;5;7;9;11;11;11;11;11;11;11
"26917";2;5;7;9;10;13;14;17;19;21;22
"26918";2;5;7;9;11;11;11;11;11;11;11
"26919";2;5;7;9;10;13;14;17;19;21;22
"26920";2;5;7;9;10;13;14;17;19;21;22
"26921";2;5;7;9;10;13;14;17;19;21;23
"26922";2;5;7;9;11;11;11;11;11;11;11
"26923";2;5;7;9;11;11;11;11;11;11;11
"26924";2;5;7;9;11;11;11;11;11;11;11
"26925";2;5;7;9;11;11;11;11;11;11;11
"26926";2;5;7;9;10;13;14;17;19;21;23
"26927";2;5;7;9;10;13;14;17;19;21;23
"26928";2;5;7;9;10;13;14;17;19;21;22
"26929";2;5;7;9;10;13;14;17;19;21;22
"26930";2;5;7;9;10;13;14;17;19;21;22
"26931";2;5;7;9;10;13;14;17;19;21;23
"26932";2;5;7;9;11;11;11;11;11;11;11
"26933";2;5;7;9;10;13;14;17;19;21;22
"26934";2;5;7;9;10;13;14;17;19;21;22
"26935";2;5;7;9;11;11;11;11;11;11;11
"26936";2;5;7;9;10;13;14;17;19;21;23
"26937";2;5;7;9;11;11;11;11;11;11;11
"26938";2;5;7;9;10;13;14;17;19;21;23
"26939";2;5;7;9;10;13;14;17;19;21;22
"26940";2;5;7;9;10;13;14;17;19;21;22
"26941";2;5;7;9;10;13;14;17;19;21;22
"26942";2;5;7;9;10;13;14;17;19;21;22
"26943";2;5;7;9;11;11;11;11;11;11;11
"26944";2;5;7;9;11;11;11;11;11;11;11
"26945";2;5;7;9;10;13;14;17;19;21;22
"26946";2;5;7;9;10;13;14;17;19;21;22
"26947";2;5;7;9;10;13;14;17;19;21;22
"26948";2;5;7;9;10;13;14;17;19;21;22
"26949";2;5;7;9;11;11;11;11;11;11;11
"26950";2;5;7;9;11;11;11;11;11;11;11
"26951";2;5;7;9;10;13;14;17;19;21;22
"26952";2;5;7;9;11;11;11;11;11;11;11
"26953";2;5;7;9;10;13;14;17;19;21;22
"26954";2;5;7;9;11;11;11;11;11;11;11
"26955";2;5;7;9;10;13;14;17;19;21;22
"26956";2;5;7;9;11;11;11;11;11;11;11
"26957";2;5;7;9;11;11;11;11;11;11;11
"26958";2;5;7;9;11;11;11;11;11;11;11
"26959";2;5;7;9;11;11;11;11;11;11;11
"26960";2;5;7;9;11;11;11;11;11;11;11
"26961";2;5;7;9;11;11;11;11;11;11;11
"26962";2;5;7;9;11;11;11;11;11;11;11
"26963";2;5;7;9;11;11;11;11;11;11;11
"26964";2;5;7;9;11;11;11;11;11;11;11
"26965";2;5;7;9;11;11;11;11;11;11;11
"26966";2;5;7;9;11;11;11;11;11;11;11
"26967";2;5;7;9;11;11;11;11;11;11;11
"26968";2;5;7;9;11;11;11;11;11;11;11
"26969";2;5;7;9;11;11;11;11;11;11;11
"26970";2;5;7;9;11;11;11;11;11;11;11
"26971";2;5;7;9;11;11;11;11;11;11;11
"26972";2;5;7;9;11;11;11;11;11;11;11
"26973";2;5;7;9;11;11;11;11;11;11;11
"26974";2;5;7;9;11;11;11;11;11;11;11
"26975";2;5;7;9;11;11;11;11;11;11;11
"26976";2;5;7;9;11;11;11;11;11;11;11
"26977";2;5;7;9;11;11;11;11;11;11;11
"26978";2;5;7;9;11;11;11;11;11;11;11
"26979";2;5;7;9;11;11;11;11;11;11;11
"26980";2;5;7;9;11;11;11;11;11;11;11
"26981";2;5;7;9;11;11;11;11;11;11;11
"26982";2;5;7;9;11;11;11;11;11;11;11
"26983";2;5;7;9;11;11;11;11;11;11;11
"26984";2;5;7;9;11;11;11;11;11;11;11
"26985";2;5;7;9;11;11;11;11;11;11;11
"26986";2;5;7;9;11;11;11;11;11;11;11
"26987";2;5;7;9;11;11;11;11;11;11;11
"26988";2;5;7;9;11;11;11;11;11;11;11
"26989";2;5;7;9;11;11;11;11;11;11;11
"26990";2;5;7;9;11;11;11;11;11;11;11
"26991";2;5;7;9;11;11;11;11;11;11;11
"26992";2;5;7;9;11;11;11;11;11;11;11
"26993";2;5;7;9;11;11;11;11;11;11;11
"26994";2;5;7;9;10;13;14;17;19;21;23
"26995";2;5;7;9;11;11;11;11;11;11;11
"26996";2;5;7;9;11;11;11;11;11;11;11
"26997";2;5;7;9;11;11;11;11;11;11;11
"26998";2;5;7;9;11;11;11;11;11;11;11
"26999";2;5;7;9;11;11;11;11;11;11;11
"27000";2;5;7;9;11;11;11;11;11;11;11
"27001";2;5;7;9;11;11;11;11;11;11;11
"27002";2;5;7;9;11;11;11;11;11;11;11
"27003";2;5;7;9;11;11;11;11;11;11;11
"27004";2;5;7;9;11;11;11;11;11;11;11
"27005";2;5;7;9;11;11;11;11;11;11;11
"27006";2;5;7;9;10;13;14;17;19;21;22
"27007";2;5;7;9;11;11;11;11;11;11;11
"27008";2;5;7;9;10;13;14;17;19;21;22
"27009";2;5;7;9;10;13;14;17;19;21;22
"27010";2;5;7;9;11;11;11;11;11;11;11
"27011";2;5;7;9;11;11;11;11;11;11;11
"27012";2;5;7;9;11;11;11;11;11;11;11
"27013";2;5;7;9;11;11;11;11;11;11;11
"27014";2;5;7;9;11;11;11;11;11;11;11
"27015";2;5;7;9;11;11;11;11;11;11;11
"27016";2;5;7;9;11;11;11;11;11;11;11
"27017";2;5;7;9;11;11;11;11;11;11;11
"27018";2;5;7;9;11;11;11;11;11;11;11
"27019";2;5;7;9;11;11;11;11;11;11;11
"27020";2;5;7;9;11;11;11;11;11;11;11
"27021";2;5;7;9;11;11;11;11;11;11;11
"27022";2;5;7;9;11;11;11;11;11;11;11
"27023";2;5;7;9;11;11;11;11;11;11;11
"27024";2;5;7;9;11;11;11;11;11;11;11
"27025";2;5;7;9;11;11;11;11;11;11;11
"27026";2;5;7;9;11;11;11;11;11;11;11
"27027";2;5;7;9;10;13;14;17;19;21;22
"27028";2;5;7;9;10;13;14;17;19;21;22
"27029";2;5;7;9;11;11;11;11;11;11;11
"27030";2;5;7;9;10;13;14;17;19;21;22
"27031";2;5;7;9;11;11;11;11;11;11;11
"27032";2;5;7;9;11;11;11;11;11;11;11
"27033";2;5;7;9;10;13;14;17;19;21;22
"27034";2;5;7;9;11;11;11;11;11;11;11
"27035";2;5;7;9;11;11;11;11;11;11;11
"27036";2;5;7;9;11;11;11;11;11;11;11
"27037";2;5;7;9;11;11;11;11;11;11;11
"27038";2;5;7;9;11;11;11;11;11;11;11
"27039";2;5;7;9;11;11;11;11;11;11;11
"27040";2;5;7;9;11;11;11;11;11;11;11
"27041";2;5;7;9;11;11;11;11;11;11;11
"27042";2;5;7;9;10;13;14;17;19;21;22
"27043";2;5;7;9;10;13;14;17;19;21;22
"27044";2;5;7;9;10;13;14;17;19;21;22
"27045";2;5;7;9;10;13;14;17;19;21;22
"27046";2;5;7;9;11;11;11;11;11;11;11
"27047";2;5;7;9;10;13;14;17;19;21;22
"27048";2;5;7;9;10;13;14;17;19;21;22
"27049";2;5;7;9;10;13;14;17;19;21;22
"27050";2;5;7;9;10;13;14;17;19;21;22
"27051";2;5;7;9;10;13;14;17;19;21;22
"27052";2;5;7;9;10;13;14;17;19;21;22
"27053";2;5;7;9;10;13;14;17;19;21;22
"27054";2;5;7;9;11;11;11;11;11;11;11
"27055";2;5;7;9;10;13;14;17;19;21;22
"27056";2;5;7;9;10;13;14;17;19;21;22
"27057";2;5;7;9;10;13;14;17;19;21;22
"27058";2;5;7;9;10;13;14;17;19;21;22
"27059";2;5;7;9;10;13;14;17;19;21;22
"27060";2;5;7;9;10;13;14;17;19;21;22
"27061";2;5;7;9;10;13;14;17;19;21;22
"27062";2;5;7;9;11;11;11;11;11;11;11
"27063";2;5;7;9;11;11;11;11;11;11;11
"27064";2;5;7;9;11;11;11;11;11;11;11
"27065";2;5;7;9;11;11;11;11;11;11;11
"27066";2;5;7;9;11;11;11;11;11;11;11
"27067";2;5;7;9;11;11;11;11;11;11;11
"27068";2;5;7;9;11;11;11;11;11;11;11
"27069";2;5;7;9;11;11;11;11;11;11;11
"27070";2;5;7;9;11;11;11;11;11;11;11
"27071";2;5;7;9;10;13;14;17;19;21;22
"27072";2;5;7;9;11;11;11;11;11;11;11
"27073";2;5;7;9;10;13;14;17;19;21;22
"27074";2;5;7;9;10;13;14;17;19;21;22
