"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"sell";1,54919244371537;0,0566405608468245;0,999332303316027;0,036536934040564;0,99900988334125;0,000990116658729456;0,00280182001678536;3,74528252010442e-06;0,00116742635553439;0,724936210536467;0,000613520502101779
"fight";-1,2694057474603;-0,546582576464398;-0,918475268906416;-0,39547841964801;0,879150194541632;0,120849805458343;0,00193380069308984;0,000358527405092746;0,00120008163820668;0,633210689431576;0,000481179665963104
"numb";0,741647994004776;-0,384418842033849;0,887822703728092;-0,460185665514409;0,833890350862466;0,166109649137517;0,000681050397687313;0,000182975494878138;0,00123817946799102;0,379859216193391;0,000178660659848455
"fast";1,37152213954289;-0,0653478536386375;0,998866847546307;-0,0475922354266176;0,998319653429083;0,00168034657089676;0,00232398702655245;5,27582898627189e-06;0,001235458194435;0,642018182310932;0,000509240234774327
"drive";1,10096770774324;0,0506342096364714;0,998944105238625;0,045942078849388;0,998434220512629;0,00156577948735056;0,00146784897640537;3,10470458548747e-06;0,00121096673243078;0,515340373367732;0,000321603338154006
"solve";0,857183480197522;0,0682506868770403;0,996845158927999;0,0793708329414035;0,99532154876387;0,00467845123610808;0,000899771640045149;5,70425285158041e-06;0,0012245731002109;0,40185687712377;0,000197755023773729
"open";0,710873270883233;0,0219203352587386;0,999524915957237;0,0308211352918403;0,999295507810754;0,00070449218922514;0,000614701247278136;5,84485994261942e-07;0,00121640927954283;0,332601752331392;0,000134563969704875
"future";-0,208286625046797;1,07949869091437;-0,189453218947124;0,981889748307096;0,0478111704304005;0,952188829569577;5,37163338156069e-05;0,0014428721077;0,00123817946799102;0,445529033729391;0,000245773820130919
"teach";-0,944476685115915;1,53697923952958;-0,523551835652485;0,851993823560308;0,337441492106407;0,662558507893575;0,000992837089242987;0,00262924775765066;0,00111300088441391;0,760451141045597;0,000643632760346359
"break";-0,628529261426661;-0,651775359922893;-0,694153650311943;-0,719826860959359;0,556392787750943;0,443607212249028;0,000488066564368114;0,00052483637904725;0,001235458194435;0,394106929458533;0,000191891702615536
"couple";0,229171555972764;0,208427542805661;0,739795825953366;0,672831432011003;0,619853996680368;0,380146003319603;6,77441768276684e-05;5,60351785683454e-05;0,00128988366555548;0,136143003088614;2,39078870547754e-05
"university";-1,41696475251322;1,70986325862722;-0,638076846902746;0,769972686169224;0,480853643566157;0,519146356433826;0,00232209094956816;0,00338130146094673;0,00115654126131029;0,955722712949499;0,00105639161635542
"city";-0,486780199168325;-0,619658174553313;-0,617747728835659;-0,786376337079381;0,454243159860012;0,545756840139959;0,00026566554042743;0,0004305006227792;0,00112116470508198;0,337806515288204;0,000127939739056311
"house";-0,547643925627684;-0,78403756615126;-0,572632304635971;-0,819812322234361;0,396877293591976;0,603122706407994;0,000333804401753187;0,000684178233079213;0,00111300088441391;0,406583232476432;0,000183990092650582
"cool";0,68321146173496;0,557865081222223;0,774582639989082;0,632472713899615;0,669194528847692;0,33080547115228;0,000560171588646018;0,000373481545524352;0,00120008163820668;0,390623411340293;0,000183116436284981
